"订单编号","支付状态","发货状态","是否预售订单","下单时间","支付时间","发货时间","会员","客服","产品分类","产品名称","商品价格","成交价","数量","商品小计","订单总价","配送费用","已支付金额","支付手续费","优惠券使用金额","优惠券编号","优惠券面额","支付方式","收货人","省份","市","县/区","邮编"
`400201707131522406200`,"未支付","未发货","否","2017-07-13 15:22:40","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131522068848`,"未支付","未发货","否","2017-07-13 15:22:06","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131522062262`,"未支付","未发货","否","2017-07-13 15:22:06","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131522054552`,"未支付","未发货","否","2017-07-13 15:22:05","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131521575067`,"未支付","未发货","否","2017-07-13 15:21:57","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131521571195`,"未支付","未发货","否","2017-07-13 15:21:57","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131521534102`,"未支付","未发货","否","2017-07-13 15:21:53","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131521258814`,"未支付","未发货","否","2017-07-13 15:21:25","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131521252024`,"未支付","未发货","否","2017-07-13 15:21:25","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131521191050`,"未支付","未发货","否","2017-07-13 15:21:19","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131520268807`,"未支付","未发货","否","2017-07-13 15:20:26","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131516124941`,"未支付","未发货","否","2017-07-13 15:16:12","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131516119214`,"未支付","未发货","否","2017-07-13 15:16:11","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131516038787`,"未支付","未发货","否","2017-07-13 15:16:03","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131516028808`,"未支付","未发货","否","2017-07-13 15:16:02","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131510178146`,"未支付","未发货","否","2017-07-13 15:10:17","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131510175985`,"未支付","未发货","否","2017-07-13 15:10:17","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131510162518`,"未支付","未发货","否","2017-07-13 15:10:16","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131510161044`,"未支付","未发货","否","2017-07-13 15:10:16","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131510034447`,"未支付","未发货","否","2017-07-13 15:10:03","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131510033170`,"未支付","未发货","否","2017-07-13 15:10:03","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131502197093`,"未支付","未发货","否","2017-07-13 15:02:19","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131502196358`,"未支付","未发货","否","2017-07-13 15:02:19","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131502192690`,"未支付","未发货","否","2017-07-13 15:02:19","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131502135208`,"未支付","未发货","否","2017-07-13 15:02:13","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131502134741`,"未支付","未发货","否","2017-07-13 15:02:13","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131502087856`,"未支付","未发货","否","2017-07-13 15:02:08","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131501247124`,"未支付","未发货","否","2017-07-13 15:01:24","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131501234866`,"未支付","未发货","否","2017-07-13 15:01:23","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131501194089`,"未支付","未发货","否","2017-07-13 15:01:19","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131500206425`,"未支付","未发货","否","2017-07-13 15:00:20","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131500204854`,"未支付","未发货","否","2017-07-13 15:00:20","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131500153677`,"未支付","未发货","否","2017-07-13 15:00:15","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131459203388`,"未支付","未发货","否","2017-07-13 14:59:20","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131459004751`,"未支付","未发货","否","2017-07-13 14:59:00","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131455335247`,"未支付","未发货","否","2017-07-13 14:55:33","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131455333272`,"未支付","未发货","否","2017-07-13 14:55:33","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131455266226`,"未支付","未发货","否","2017-07-13 14:55:26","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131455121073`,"未支付","未发货","否","2017-07-13 14:55:12","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131454469141`,"未支付","未发货","否","2017-07-13 14:54:46","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131454466693`,"未支付","未发货","否","2017-07-13 14:54:46","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131454432827`,"未支付","未发货","否","2017-07-13 14:54:43","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131454144154`,"未支付","未发货","否","2017-07-13 14:54:14","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131454139797`,"未支付","未发货","否","2017-07-13 14:54:13","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131454132423`,"未支付","未发货","否","2017-07-13 14:54:13","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131454109463`,"未支付","未发货","否","2017-07-13 14:54:10","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131454101938`,"未支付","未发货","否","2017-07-13 14:54:10","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131454078706`,"未支付","未发货","否","2017-07-13 14:54:07","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131453277108`,"未支付","未发货","否","2017-07-13 14:53:27","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131453273083`,"未支付","未发货","否","2017-07-13 14:53:27","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131453214841`,"未支付","未发货","否","2017-07-13 14:53:21","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131451174986`,"未支付","未发货","否","2017-07-13 14:51:17","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131451162627`,"未支付","未发货","否","2017-07-13 14:51:16","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131451135437`,"未支付","未发货","否","2017-07-13 14:51:13","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131450557034`,"未支付","未发货","否","2017-07-13 14:50:55","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131450541906`,"未支付","未发货","否","2017-07-13 14:50:54","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131448556088`,"未支付","未发货","否","2017-07-13 14:48:55","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131448542279`,"未支付","未发货","否","2017-07-13 14:48:54","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131448492197`,"未支付","未发货","否","2017-07-13 14:48:49","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131446027806`,"未支付","未发货","否","2017-07-13 14:46:02","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131446019000`,"未支付","未发货","否","2017-07-13 14:46:01","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131446015539`,"未支付","未发货","否","2017-07-13 14:46:01","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131446008026`,"未支付","未发货","否","2017-07-13 14:46:00","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131445561942`,"未支付","未发货","否","2017-07-13 14:45:56","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131445556901`,"未支付","未发货","否","2017-07-13 14:45:55","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131441011971`,"未支付","未发货","否","2017-07-13 14:41:01","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131441002420`,"未支付","未发货","否","2017-07-13 14:41:00","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131441001673`,"未支付","未发货","否","2017-07-13 14:41:00","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131440598849`,"未支付","未发货","否","2017-07-13 14:40:59","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131440428272`,"未支付","未发货","否","2017-07-13 14:40:42","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131440411247`,"未支付","未发货","否","2017-07-13 14:40:41","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131440354768`,"未支付","未发货","否","2017-07-13 14:40:35","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131440348318`,"未支付","未发货","否","2017-07-13 14:40:34","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131440298396`,"未支付","未发货","否","2017-07-13 14:40:29","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131440283379`,"未支付","未发货","否","2017-07-13 14:40:28","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131436039218`,"未支付","未发货","否","2017-07-13 14:36:03","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131436023606`,"未支付","未发货","否","2017-07-13 14:36:02","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131435386386`,"未支付","未发货","否","2017-07-13 14:35:38","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131435016113`,"未支付","未发货","否","2017-07-13 14:35:01","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131434591090`,"未支付","未发货","否","2017-07-13 14:34:59","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131434542596`,"未支付","未发货","否","2017-07-13 14:34:54","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131432463044`,"未支付","未发货","否","2017-07-13 14:32:46","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131432453574`,"未支付","未发货","否","2017-07-13 14:32:45","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131432384899`,"未支付","未发货","否","2017-07-13 14:32:38","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131431275607`,"未支付","未发货","否","2017-07-13 14:31:27","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131431258718`,"未支付","未发货","否","2017-07-13 14:31:25","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131431104911`,"未支付","未发货","否","2017-07-13 14:31:10","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131430568033`,"未支付","未发货","否","2017-07-13 14:30:56","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131430219273`,"未支付","未发货","否","2017-07-13 14:30:21","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131430121230`,"未支付","未发货","否","2017-07-13 14:30:12","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131429346292`,"未支付","未发货","否","2017-07-13 14:29:34","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131429343146`,"未支付","未发货","否","2017-07-13 14:29:34","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131429294612`,"未支付","未发货","否","2017-07-13 14:29:29","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131429229351`,"未支付","未发货","否","2017-07-13 14:29:22","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131429142927`,"未支付","未发货","否","2017-07-13 14:29:14","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131413222907`,"未支付","未发货","否","2017-07-13 14:13:22","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131412524426`,"未支付","未发货","否","2017-07-13 14:12:52","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131412521842`,"未支付","未发货","否","2017-07-13 14:12:52","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131412447619`,"未支付","未发货","否","2017-07-13 14:12:44","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131412125648`,"未支付","未发货","否","2017-07-13 14:12:12","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131412123101`,"未支付","未发货","否","2017-07-13 14:12:12","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131412098843`,"未支付","未发货","否","2017-07-13 14:12:09","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131411108799`,"未支付","未发货","否","2017-07-13 14:11:10","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131411105705`,"未支付","未发货","否","2017-07-13 14:11:10","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131411103872`,"未支付","未发货","否","2017-07-13 14:11:10","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131411103638`,"未支付","未发货","否","2017-07-13 14:11:10","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131411056425`,"未支付","未发货","否","2017-07-13 14:11:05","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131411055029`,"未支付","未发货","否","2017-07-13 14:11:05","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131411054488`,"未支付","未发货","否","2017-07-13 14:11:05","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131411014321`,"未支付","未发货","否","2017-07-13 14:11:01","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131411002228`,"未支付","未发货","否","2017-07-13 14:11:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131410571678`,"未支付","未发货","否","2017-07-13 14:10:57","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131410518566`,"未支付","未发货","否","2017-07-13 14:10:51","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131410506039`,"未支付","未发货","否","2017-07-13 14:10:50","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131410504654`,"未支付","未发货","否","2017-07-13 14:10:50","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131410445130`,"未支付","未发货","否","2017-07-13 14:10:44","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131410443823`,"未支付","未发货","否","2017-07-13 14:10:44","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131410402424`,"未支付","未发货","否","2017-07-13 14:10:40","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131408347645`,"未支付","未发货","否","2017-07-13 14:08:34","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131408343368`,"未支付","未发货","否","2017-07-13 14:08:34","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131408018060`,"未支付","未发货","否","2017-07-13 14:08:01","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131408013668`,"未支付","未发货","否","2017-07-13 14:08:01","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131408011066`,"未支付","未发货","否","2017-07-13 14:08:01","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131408009961`,"未支付","未发货","否","2017-07-13 14:08:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131408006558`,"未支付","未发货","否","2017-07-13 14:08:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131408005907`,"未支付","未发货","否","2017-07-13 14:08:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131408002644`,"未支付","未发货","否","2017-07-13 14:08:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407595850`,"未支付","未发货","否","2017-07-13 14:07:59","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407477059`,"未支付","未发货","否","2017-07-13 14:07:47","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407468542`,"未支付","未发货","否","2017-07-13 14:07:46","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407463737`,"未支付","未发货","否","2017-07-13 14:07:46","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
